date,time,amazonID,exp_condition,isLeftRisky,indivOrGroup,riskDistributionId,groupSize,room,confirmationID,subjectNumber,round,choice,payoff,totalEarning,socialFreq_safe1,socialFreq_safe2,socialFreq_safe3,socialFreq_risky,behaviouralType,timeElapsed,latency,socialInfo_00,socialInfo_01,socialInfo_02,socialInfo_03,socialInfo_04,socialInfo_05,socialInfo_06,socialInfo_07,socialInfo_08,socialInfo_09,socialInfo_10,socialInfo_11,publicInfo_00,publicInfo_01,publicInfo_02,publicInfo_03,publicInfo_04,publicInfo_05,publicInfo_06,publicInfo_07,publicInfo_08,publicInfo_09,publicInfo_10,publicInfo_11
2022-6-30,14:14:22,INHOUSETEST3,individual,,0,,1,06282355_indiv_425,KpbTw_hnrzfecPqMAAA8,1,7,16,212,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:14:24,INHOUSETEST3,individual,,0,,1,06282355_indiv_425,KpbTw_hnrzfecPqMAAA8,1,8,10,156,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:14:27,INHOUSETEST3,individual,,0,,1,06282355_indiv_425,KpbTw_hnrzfecPqMAAA8,1,9,8,130,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:14:29,INHOUSETEST3,individual,,0,,1,06282355_indiv_425,KpbTw_hnrzfecPqMAAA8,1,10,12,164,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:15:15,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_426,jf8FouHkdL7KgjEqAAA-,1,1,3,77,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:15:19,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_426,jf8FouHkdL7KgjEqAAA-,1,2,13,178,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:15:22,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_426,jf8FouHkdL7KgjEqAAA-,1,3,1,63,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:15:25,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_426,jf8FouHkdL7KgjEqAAA-,1,4,6,115,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:15:27,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_426,jf8FouHkdL7KgjEqAAA-,1,5,4,85,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:15:29,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_426,jf8FouHkdL7KgjEqAAA-,1,6,2,72,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:15:31,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_426,jf8FouHkdL7KgjEqAAA-,1,7,15,194,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:15:34,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_426,jf8FouHkdL7KgjEqAAA-,1,8,16,207,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:15:36,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_426,jf8FouHkdL7KgjEqAAA-,1,9,10,145,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:15:39,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_426,jf8FouHkdL7KgjEqAAA-,1,10,8,135,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:27:8,INHOUSETEST3,individual,,0,,1,06282355_indiv_427,SWejmNwfTbU0Chl7AABA,1,1,3,78,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:27:13,INHOUSETEST3,individual,,0,,1,06282355_indiv_427,SWejmNwfTbU0Chl7AABA,1,2,1,69,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:27:16,INHOUSETEST3,individual,,0,,1,06282355_indiv_427,SWejmNwfTbU0Chl7AABA,1,3,12,176,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:27:18,INHOUSETEST3,individual,,0,,1,06282355_indiv_427,SWejmNwfTbU0Chl7AABA,1,4,14,190,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:27:19,INHOUSETEST3,individual,,0,,1,06282355_indiv_427,SWejmNwfTbU0Chl7AABA,1,5,10,151,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:27:22,INHOUSETEST3,individual,,0,,1,06282355_indiv_427,SWejmNwfTbU0Chl7AABA,1,6,16,220,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:27:24,INHOUSETEST3,individual,,0,,1,06282355_indiv_427,SWejmNwfTbU0Chl7AABA,1,7,5,97,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:27:28,INHOUSETEST3,individual,,0,,1,06282355_indiv_427,SWejmNwfTbU0Chl7AABA,1,8,6,121,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:27:30,INHOUSETEST3,individual,,0,,1,06282355_indiv_427,SWejmNwfTbU0Chl7AABA,1,9,4,97,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:27:34,INHOUSETEST3,individual,,0,,1,06282355_indiv_427,SWejmNwfTbU0Chl7AABA,1,10,8,131,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:28:18,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_429,NU9aXuJ71VDhzYKTAABC,1,1,12,163,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:28:21,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_429,NU9aXuJ71VDhzYKTAABC,1,2,3,81,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:28:23,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_429,NU9aXuJ71VDhzYKTAABC,1,3,9,141,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:28:26,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_429,NU9aXuJ71VDhzYKTAABC,1,4,6,115,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:28:29,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_429,NU9aXuJ71VDhzYKTAABC,1,5,6,118,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:28:31,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_429,NU9aXuJ71VDhzYKTAABC,1,6,6,111,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:28:33,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_429,NU9aXuJ71VDhzYKTAABC,1,7,11,156,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:28:35,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_429,NU9aXuJ71VDhzYKTAABC,1,8,4,87,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:28:37,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_429,NU9aXuJ71VDhzYKTAABC,1,9,8,128,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:28:39,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_429,NU9aXuJ71VDhzYKTAABC,1,10,14,176,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:29:9,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_431,slNOvL_i3-8ks7ckAABE,1,1,10,149,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:29:46,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_433,lhNf3oivprtLMYZgAABG,1,1,9,135,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:30:12,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_435,GUaGcI9gm17hc2j6AABI,1,1,16,210,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:30:39,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_437,ZTasg-wHsQqI-nrYAABK,1,1,1,56,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:31:27,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_439,-1m_7oFWDjWOg_-EAABM,1,1,11,165,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:31:33,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_439,-1m_7oFWDjWOg_-EAABM,1,2,1,59,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:31:37,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_439,-1m_7oFWDjWOg_-EAABM,1,3,13,181,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:31:39,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_439,-1m_7oFWDjWOg_-EAABM,1,4,6,113,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:31:41,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_439,-1m_7oFWDjWOg_-EAABM,1,5,15,196,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:31:44,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_439,-1m_7oFWDjWOg_-EAABM,1,6,10,153,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:31:46,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_439,-1m_7oFWDjWOg_-EAABM,1,7,4,94,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:31:48,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_439,-1m_7oFWDjWOg_-EAABM,1,8,3,82,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:31:51,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_439,-1m_7oFWDjWOg_-EAABM,1,9,7,117,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-6-30,14:31:53,INHOUSETEST3,,,0,,1,06282355_sessionIndiv_439,-1m_7oFWDjWOg_-EAABM,1,10,9,139,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-2,12:42:13,INHOUSETEST3,individual,,0,,1,06282355_indiv_471,oy2Wh6k6HWvKmB1OAACK,1,1,3,78,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-2,12:42:31,INHOUSETEST3,individual,,0,,1,06282355_indiv_471,oy2Wh6k6HWvKmB1OAACK,1,2,3,70,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-2,12:42:49,INHOUSETEST3,individual,,0,,1,06282355_indiv_471,oy2Wh6k6HWvKmB1OAACK,1,3,3,81,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-2,12:43:6,INHOUSETEST3,individual,,0,,1,06282355_indiv_471,oy2Wh6k6HWvKmB1OAACK,1,4,3,80,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-2,12:43:24,INHOUSETEST3,individual,,0,,1,06282355_indiv_471,oy2Wh6k6HWvKmB1OAACK,1,5,3,77,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-2,12:46:57,INHOUSETEST3,individual,,0,,1,06282355_indiv_474,2HZJdu_QB7_OSBQFAACS,1,1,16,213,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-2,12:47:0,INHOUSETEST3,individual,,0,,1,06282355_indiv_474,2HZJdu_QB7_OSBQFAACS,1,2,1,63,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-2,12:47:17,INHOUSETEST3,individual,,0,,1,06282355_indiv_474,2HZJdu_QB7_OSBQFAACS,1,3,1,63,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-2,12:47:35,INHOUSETEST3,individual,,0,,1,06282355_indiv_474,2HZJdu_QB7_OSBQFAACS,1,4,1,67,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-2,12:47:52,INHOUSETEST3,individual,,0,,1,06282355_indiv_474,2HZJdu_QB7_OSBQFAACS,1,5,1,60,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-2,12:48:10,INHOUSETEST3,individual,,0,,1,06282355_indiv_474,2HZJdu_QB7_OSBQFAACS,1,6,1,63,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-2,12:48:27,INHOUSETEST3,individual,,0,,1,06282355_indiv_474,2HZJdu_QB7_OSBQFAACS,1,7,1,64,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-2,12:48:45,INHOUSETEST3,individual,,0,,1,06282355_indiv_474,2HZJdu_QB7_OSBQFAACS,1,8,1,54,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-2,12:49:2,INHOUSETEST3,individual,,0,,1,06282355_indiv_474,2HZJdu_QB7_OSBQFAACS,1,9,1,61,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-2,12:49:20,INHOUSETEST3,individual,,0,,1,06282355_indiv_474,2HZJdu_QB7_OSBQFAACS,1,10,1,61,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-2,17:47:52,INHOUSETEST3,individual,,0,,1,07021747_indiv_402,2e0e5F5i2EUeCQIRAAAD,1,1,4,91,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-2,17:47:55,INHOUSETEST3,individual,,0,,1,07021747_indiv_402,2e0e5F5i2EUeCQIRAAAD,1,2,10,158,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-2,17:56:9,INHOUSETEST3,individual,,0,,1,07021747_indiv_403,t5pu24kRH1cuYZumAAAO,1,1,16,213,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-2,17:56:13,INHOUSETEST3,individual,,0,,1,07021747_indiv_403,t5pu24kRH1cuYZumAAAO,1,2,7,119,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-2,18:35:59,INHOUSETEST3,individual,,0,,1,07021835_indiv_402,AwEzVnUumwwRc-2WAAAS,1,1,1,63,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-2,18:36:3,INHOUSETEST3,individual,,0,,1,07021835_indiv_402,AwEzVnUumwwRc-2WAAAS,1,2,15,205,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-2,18:36:10,INHOUSETEST3,individual,,0,,1,07021835_indiv_402,AwEzVnUumwwRc-2WAAAS,1,3,1,57,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-2,18:36:13,INHOUSETEST3,individual,,0,,1,07021835_indiv_402,AwEzVnUumwwRc-2WAAAS,1,4,3,77,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-2,18:36:16,INHOUSETEST3,individual,,0,,1,07021835_indiv_402,AwEzVnUumwwRc-2WAAAS,1,5,8,124,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-2,18:36:18,INHOUSETEST3,individual,,0,,1,07021835_indiv_402,AwEzVnUumwwRc-2WAAAS,1,6,11,158,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-2,18:36:21,INHOUSETEST3,individual,,0,,1,07021835_indiv_402,AwEzVnUumwwRc-2WAAAS,1,7,4,88,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-2,18:36:24,INHOUSETEST3,individual,,0,,1,07021835_indiv_402,AwEzVnUumwwRc-2WAAAS,1,8,5,101,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-2,18:36:27,INHOUSETEST3,individual,,0,,1,07021835_indiv_402,AwEzVnUumwwRc-2WAAAS,1,9,16,215,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-2,18:36:30,INHOUSETEST3,individual,,0,,1,07021835_indiv_402,AwEzVnUumwwRc-2WAAAS,1,10,13,184,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-3,10:31:44,INHOUSETEST3,individual,,0,,1,07021835_indiv_404,fazMi5l8woyG5YafAAAm,1,1,1,58,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-3,10:49:16,INHOUSETEST3,individual,,0,,1,07021835_indiv_405,LSgWl7sPVsOKJCAeAAAo,1,1,6,109,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-3,10:49:19,INHOUSETEST3,individual,,0,,1,07021835_indiv_405,LSgWl7sPVsOKJCAeAAAo,1,2,16,208,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-3,10:49:21,INHOUSETEST3,individual,,0,,1,07021835_indiv_405,LSgWl7sPVsOKJCAeAAAo,1,3,12,173,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-3,10:49:24,INHOUSETEST3,individual,,0,,1,07021835_indiv_405,LSgWl7sPVsOKJCAeAAAo,1,4,5,105,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-3,10:50:36,INHOUSETEST3,,,0,,1,07021835_sessionIndiv_406,QIPBVRS1b0qHAXvpAAAq,1,1,6,103,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-3,10:50:38,INHOUSETEST3,,,0,,1,07021835_sessionIndiv_406,QIPBVRS1b0qHAXvpAAAq,1,2,15,190,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-3,10:50:41,INHOUSETEST3,,,0,,1,07021835_sessionIndiv_406,QIPBVRS1b0qHAXvpAAAq,1,3,12,171,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-3,10:50:44,INHOUSETEST3,,,0,,1,07021835_sessionIndiv_406,QIPBVRS1b0qHAXvpAAAq,1,4,16,199,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-3,10:50:47,INHOUSETEST3,,,0,,1,07021835_sessionIndiv_406,QIPBVRS1b0qHAXvpAAAq,1,5,4,88,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-3,10:50:50,INHOUSETEST3,,,0,,1,07021835_sessionIndiv_406,QIPBVRS1b0qHAXvpAAAq,1,6,5,99,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-3,10:50:54,INHOUSETEST3,,,0,,1,07021835_sessionIndiv_406,QIPBVRS1b0qHAXvpAAAq,1,7,12,166,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-3,10:50:57,INHOUSETEST3,,,0,,1,07021835_sessionIndiv_406,QIPBVRS1b0qHAXvpAAAq,1,8,16,211,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-3,10:51:3,INHOUSETEST3,,,0,,1,07021835_sessionIndiv_406,QIPBVRS1b0qHAXvpAAAq,1,9,15,197,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-3,10:51:6,INHOUSETEST3,,,0,,1,07021835_sessionIndiv_406,QIPBVRS1b0qHAXvpAAAq,1,10,6,105,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
2022-7-3,12:9:9,INHOUSETEST3,individual,,0,,1,07021835_indiv_407,_zlAcPP7wqvVekMhAAAx,1,1,12,173,,,,,,choice,,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,
